,accl_x,accl_y,accl_z,labelOnTable,labelWalkingDownStairs,labelWalking,labelRunning,labelElevator,labelSitting,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,gps_Latitude,gps_Longitude,mag_x,mag_y,mag_z,press_x,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
1970-01-01 00:00:04.755039999,-0.001086921349149753,-0.00133647194462547,-0.044747053745025904,1,0,0,0,0,0,0.013924049167795357,0.08110324531116891,9.765068638935551,-0.0005468466484580886,1.3554484800606394e-06,3.5537686334670436e-06,52.3216216286801,4.874894823934014,-6.505152682746011,1.3740871996781763,-58.816205893510244,1008.6198257342272,-0.6234064553867301,-0.26152910123355483,-0.03954441002259046,-0.014188746536947013,-0.004322138189156813,-0.0208474768869189,-0.009546620439302916
1970-01-01 00:00:05.005039999,-0.000686374025339122,0.00047367971326013354,-0.04464203164811639,1,0,0,0,0,0,0.014356887989108986,0.08188591904316254,9.764965914699593,-0.0005671603441242605,-1.9703369930091782e-05,0.0003518181483205838,52.32162122128489,4.874891666111896,-6.499003358866832,1.307369774914056,-58.88973696768285,1008.6192748177291,-0.6242372038875019,-0.2618583033629771,-0.03998595696039147,-0.014184763021513462,-0.004427901938514918,-0.020709124037006654,-0.009570797600147746
1970-01-01 00:00:05.255039999,-0.00022318885327848506,0.0021300606976052843,-0.0471951380112873,1,0,0,0,0,0,0.014785715729119304,0.08354475661498681,9.762285736806492,7.727431221645635e-05,-0.0005799774797089794,0.0005320115943055025,52.321620782311236,4.874888571404545,-6.53416925007135,1.2980796027875765,-58.91384612519873,1008.6189897808117,-0.6246617968436718,-0.2618486822342008,-0.04057853666887508,-0.014047085716568541,-0.004452110017340057,-0.020661615640111413,-0.009845224650754868
1970-01-01 00:00:05.505039999,0.0004966119577977258,-0.0023275644234789193,-0.047079783433828695,1,0,0,0,0,0,0.01483010395153202,0.08055297167292555,9.76257011550503,0.00015596450026051376,-0.0005664058075177445,0.00019594224802415815,52.32162038691296,4.874885408278574,-6.572554374320879,1.382790128494423,-58.897091072920034,1008.6184686575642,-0.6247894729958448,-0.26157259964532625,-0.0412977594836292,-0.014068292118628433,-0.004385296519646811,-0.021142721108995132,-0.010293822762433312
1970-01-01 00:00:05.755039999,-0.0010200297623595312,-0.0033575694858157005,-0.04374345611060752,1,0,0,0,0,0,0.013325917184900756,0.07908647023979996,9.765949854390785,2.9864675720437833e-05,3.469575494944665e-05,-1.8528256239051424e-05,52.32161996762306,4.8748822846678035,-6.612563332056999,1.4362986032112346,-58.89128863004537,1008.6180984755129,-0.6250077174276196,-0.2614755096410127,-0.04200578880836578,-0.014077123184557158,-0.004375109578123086,-0.02134678387793548,-0.010740681319225098
1970-01-01 00:00:06.005039999,-0.001481880692281129,0.0003637737319886566,-0.04543297247158505,1,0,0,0,0,0,0.013633025532886582,0.0812196295026842,9.764203418741399,-0.00019828861413328735,-2.030936430064849e-05,9.17047363004209e-05,52.32161951641505,4.874879177643766,-6.612857404652263,1.4194630256567673,-58.79033364357635,1008.6177373832555,-0.6251777729784569,-0.2605524685236336,-0.04251294375895806,-0.014041177070407515,-0.0044974224831403975,-0.02098108616404487,-0.010839097520973166
1970-01-01 00:00:06.255039999,-4.2659986233434e-05,0.000157675668279818,-0.047189859984988404,1,0,0,0,0,0,0.015528810195947061,0.08112483552017422,9.762497821341416,-0.00011668448290748522,-0.00043135235441668683,0.000184305113866892,52.32161917411739,4.874875986691532,-6.569437935207496,1.3504831598544422,-58.69440045579936,1008.6173407971838,-0.6254931294386848,-0.2596307400652625,-0.04291983141699765,-0.014078996289129281,-0.004548684175296032,-0.020537012404565725,-0.010645683294965765
1970-01-01 00:00:06.505039999,-0.0006935597574758764,-0.0008983110692164258,-0.04501674472927665,1,0,0,0,0,0,0.015528456325090206,0.08109360082943039,9.764748151254775,0.00016689914309723076,-0.0005679167072742044,0.0004174232399369505,52.32161865495989,4.874872935981897,-6.552358783197077,1.3273385326039537,-58.77481174891702,1008.6170209972454,-0.6262152742397636,-0.26004160814571803,-0.04345082524708758,-0.014219833530689507,-0.004543447495922826,-0.020636343896550294,-0.010573591137855635
1970-01-01 00:00:06.755039999,-0.0025729783672988255,-0.0015469112314162564,-0.043757567259841534,1,0,0,0,0,0,0.014264472142971961,0.08086524243565425,9.765891853058015,-0.0002948027663295047,-0.0002434566458689471,0.000681263939733445,52.32161767446516,4.874870132561881,-6.552015710560148,1.3941306297333664,-58.83406644900739,1008.6166265219473,-0.6267276112426895,-0.2602309599337176,-0.04411744272553356,-0.014415728609390626,-0.004646937645098817,-0.02112638861783311,-0.010584754470285987
1970-01-01 00:00:07.005039999,-0.002664174998309049,-0.0025826033679685776,-0.04238766423879476,1,0,0,0,0,0,0.01389990124729335,0.07923439982993288,9.767239765859472,-0.00031014078467155737,0.00025689173756934444,0.00033365409414124126,52.32161652038429,4.874867465978888,-6.496653749728694,1.4167014773936977,-58.765725972403956,1008.6161625815159,-0.6270290032640773,-0.2594702870243643,-0.0446872550221797,-0.014740905947243671,-0.004689351824568205,-0.021182335330093074,-0.010258993763072495
1970-01-01 00:00:07.255039999,-0.0003818911211275765,-0.0010382150747794393,-0.04290935161188795,1,0,0,0,0,0,0.015383507060545311,0.07993589173892113,9.766791738677044,0.0003654282978910351,9.835466499934526e-05,-0.00030193326464855437,52.32161546184936,4.874864732870234,-6.463489502776951,1.3542941532605572,-58.72539910466388,1008.6156900092192,-0.627524294181563,-0.2589538739377555,-0.04520092034986667,-0.014860402263395873,-0.004684563175155867,-0.020759397140486083,-0.010073099467442509
1970-01-01 00:00:07.505039999,0.00016612669270479224,-6.754748441850456e-05,-0.045774404565385146,1,0,0,0,0,0,0.015777562785960264,0.08080057194658738,9.763735955382883,0.00016994750418164665,-0.0002867973750148902,-0.00022662318419193041,52.32161439955639,4.874861976949209,-6.524090707274807,1.3740863528779557,-58.72294721585357,1008.6151997313705,-0.627809638040313,-0.25875656049617146,-0.04593712839713276,-0.014633257496826478,-0.004786994689224619,-0.02075749090006769,-0.010539378264357536
1970-01-01 00:00:07.755039999,-0.0018892080207441404,0.00018606278544622355,-0.04501129660850349,1,0,0,0,0,0,0.01428509092632163,0.08109913642618025,9.764578195447427,-0.0002807083526150335,-9.279924134737803e-05,0.0002417419929963603,52.32161327792916,4.874859312353256,-6.590586008658078,1.4692085108490354,-58.71508503669455,1008.6147391329658,-0.6279442359384376,-0.25857931539776624,-0.046768157082487084,-0.014559465498654644,-0.004883085554636215,-0.02107869556536833,-0.011100614054377263
1970-01-01 00:00:08.005039999,-0.002021942444500006,0.001924437215772085,-0.044521465941657866,1,0,0,0,0,0,0.01388542258484903,0.08257091724605742,9.765281557587103,-0.000463812498452881,0.00011778635354370962,0.00013140707401243732,52.321612221426065,4.8748565447677885,-6.603756878279967,1.4459653833119048,-58.67157261253779,1008.6143406641845,-0.6282767788962998,-0.2581330962211314,-0.04740690701180631,-0.014496670664115249,-0.004983279924696006,-0.02074641671937627,-0.011249439568195524
1970-01-01 00:00:08.255039999,-0.002073179907497295,0.0021058946107495617,-0.0465547827800802,1,0,0,0,0,0,0.013488713593823925,0.0827288857057375,9.763020845730447,-0.00040172740934437713,-0.00017152109228310783,-0.0001343506781464221,52.32161114899944,4.874853824038476,-6.577562732660233,1.4060802025791048,-58.63302251326046,1008.6139800551526,-0.6287023319321609,-0.2575939914264777,-0.04795511408445739,-0.014477600700645448,-0.005050229486612221,-0.020511839558655737,-0.01102809311641531
1970-01-01 00:00:08.505039999,-0.0026349701016006874,0.000907343409874567,-0.04560153541780544,1,0,0,0,0,0,0.013375028774902693,0.08213578628840473,9.764108852720655,0.000450269113847919,-0.0003836009963249233,1.5939813685043712e-05,52.32161002282664,4.874851154557106,-6.559062235329882,1.4752426985084526,-58.71569004112728,1008.6135689702622,-0.6293063574102159,-0.2579058776009717,-0.048617568250271886,-0.014827302081474104,-0.004997908788539672,-0.021085546232554563,-0.010901668281358612
1970-01-01 00:00:08.755039999,-0.0014164483268378203,-4.998291912739229e-05,-0.04412942518932748,1,0,0,0,0,0,0.013942664451853493,0.0816953889153422,9.765666975856215,0.0005659419833609854,7.267561348730259e-05,7.654651616212767e-05,52.32160899124993,4.874848348407289,-6.55174817326047,1.478698128979354,-58.780722558512736,1008.6132280971365,-0.6299175039967644,-0.2581846113931563,-0.049257009959010424,-0.015005101577967698,-0.005085987462849529,-0.021246190860030316,-0.010876709482439465
1970-01-01 00:00:09.005039999,-0.0007401102311742042,8.136209320723259e-05,-0.04427754422321333,1,0,0,0,0,0,0.013778283157606472,0.08121512545854105,9.764928264016637,-0.0004360316456466393,0.0004365704099420005,5.7515745969741884e-05,52.32160788847276,4.874845695729373,-6.509010413847143,1.4593388399390383,-58.75314031902551,1008.6131789698775,-0.6302781153214821,-0.25774716292342853,-0.04982013517843987,-0.015174148153294776,-0.005301475381563491,-0.021134699918672485,-0.010510843161053938
1970-01-01 00:00:09.255039999,-0.0006669022733055796,0.0006430606259046196,-0.043329004322348076,1,0,0,0,0,0,0.013854458725132102,0.0810989370526466,9.76618439707544,-0.00047172988230045155,9.616253205199474e-05,0.00030593188577047884,52.321606772203204,4.874842964569802,-6.511028176763338,1.4952237556151207,-58.76373159598461,1008.6132295563725,-0.6305561746682515,-0.257671779470363,-0.05056701738207764,-0.015358420777480458,-0.005352120338927594,-0.021245029549749408,-0.010499357840366581
1970-01-01 00:00:09.505039999,-0.0015550288343221025,-0.0004291234686535977,-0.04335357953349262,1,0,0,0,0,0,0.012534806125635142,0.08035595233679521,9.76680991043115,0.0001568447797691068,-3.067815060238246e-05,0.00042350741918311454,52.32160576908134,4.874840174335221,-6.554651411805224,1.4315173759959279,-58.735056749952044,1008.6131862618181,-0.6308075868582065,-0.25746048040719727,-0.05131992807749529,-0.014970525070178863,-0.005373781388097259,-0.020748566112039676,-0.010792166212260262
1970-01-01 00:00:09.755039999,-0.0006269391556100126,-7.1768535635359136e-06,-0.04524818623710499,1,0,0,0,0,0,0.013646384222863477,0.08126091534543856,9.764413879838035,0.0005077608302576544,3.2692393861592285e-05,7.523412510989398e-05,52.321604607039674,4.874837572944743,-6.495009098244092,1.410755962972271,-58.681645868094,1008.6132153509217,-0.6311119365051765,-0.25677549081253515,-0.051857188673407675,-0.015192919156196883,-0.005473479131216434,-0.020563291541668187,-0.010273904865074929
1970-01-01 00:00:10.005039999,0.0030276575332485265,0.0006578425302086654,-0.04523209676115308,1,0,0,0,0,0,0.01744558811088989,0.08237689379203383,9.764332348970559,0.0007472057337422382,-0.00037802267358476207,-0.00038032336279024734,52.32160354323818,4.874834730302857,-6.439310712174411,1.4932546983600559,-58.69769386820926,1008.6133555340797,-0.6314137086185294,-0.2565658944585723,-0.05251608584643079,-0.015887630524560686,-0.005483045573330645,-0.02098520069726776,-0.009856045115045974
1970-01-01 00:00:10.255039999,7.517382831828552e-05,-0.0016599908044681254,-0.04386715343375469,1,0,0,0,0,0,0.0138998957329441,0.08024841354815852,9.76608490152972,0.0003059503641372365,-0.0004293163861814594,-0.000236167085606649,52.32160254811155,4.874832086163206,-6.51112556176597,1.4407357759974169,-58.69714765244508,1008.6135058051452,-0.6316040472253148,-0.25665328087466716,-0.05334995671487268,-0.015333106599711465,-0.005554313773000663,-0.020590882998736904,-0.010297854667237883
1970-01-01 00:00:10.505039999,-0.0026806805385023555,-0.0020584701240365304,-0.04484678950748411,1,0,0,0,0,0,0.01185184110930481,0.07958271564349305,9.764760204198724,-0.0001995580276220864,4.91927012665174e-05,0.00013947965501777157,52.32160127578153,4.874829321182199,-6.5753655122009524,1.366724282708979,-58.71430448587624,1008.6136695554962,-0.6319344720969792,-0.2567675311024366,-0.05418487259446453,-0.014743302705295737,-0.005800020863470071,-0.020127204920056065,-0.010614980611446173
1970-01-01 00:00:10.755039999,0.001685847496412159,-0.0013107634583988802,-0.045543015327416385,1,0,0,0,0,0,0.01629447754909341,0.08064597176182334,9.763943602009714,9.674399034402518e-06,0.00024417954492560043,-0.00011448836657730195,52.32160042698291,4.874826678070644,-6.56710785819206,1.3842106305182322,-58.71766936678843,1008.6138081635895,-0.6321575890723333,-0.2566126816782155,-0.054805002648228046,-0.015035842720164332,-0.0059098877002713,-0.020129764650375376,-0.010572162597815354
1970-01-01 00:00:11.005039999,0.0009715600719666119,-0.0009913440858416468,-0.04381248561731303,1,0,0,0,0,0,0.014700648880517135,0.0811565894805739,9.765712270781655,5.272810684560913e-05,0.0002826788273185045,-0.00022847402229428813,52.321600241732504,4.874826462268651,-6.546714045816832,1.3994333827665502,-58.65989013541194,1008.6138768819492,-0.632036226180106,-0.256192551834062,-0.054875395318193416,-0.015161949477004881,-0.0058679115754343885,-0.020038289497750824,-0.010431511018775059
1970-01-01 00:00:11.255039999,-0.00042682742293671425,0.0009415614356938043,-0.04377519450426131,1,0,0,0,0,0,0.013895374597511152,0.0825207417337626,9.76572562850042,0.00017435134145051123,9.977983938881327e-05,6.894854379126464e-05,52.32160030186175,4.874826872794828,-6.555586076351336,1.4475141870812362,-58.66851058670099,1008.6139277521435,-0.6319449168671923,-0.2562494775749669,-0.054833658273439986,-0.015238975477877883,-0.005850229840173996,-0.020236719028101282,-0.010476928037268783
1970-01-01 00:00:11.505039999,0.0006735175302892828,-0.00033988301501820714,-0.04431709017608937,1,0,0,0,0,0,0.01519792128135805,0.08117935884166992,9.765741216400373,0.0006171229956818907,-0.0003157878013308793,5.9181470334802634e-05,52.32160038027781,4.874826326566728,-6.576101802676302,1.437338103067754,-58.643331669299045,1008.613985919394,-0.6318338429919619,-0.2561185947261919,-0.05497804582052734,-0.015134962000273738,-0.005777358548196224,-0.02012211832686405,-0.010677770671575177
1970-01-01 00:00:11.755039999,-0.0026310608756301116,-0.0030678587212474096,-0.04356846916906873,1,0,0,0,0,0,0.012129449896140608,0.07873909558737262,9.766253551490774,0.00046321058099615053,-0.0001911626238194581,0.00028215553829497817,52.32160023304012,4.874826810392327,-6.549171403528243,1.361443748286412,-58.62012387905439,1008.614046628995,-0.6318863476456769,-0.2560016727839169,-0.05487237801834403,-0.014878517738438303,-0.005786868070822833,-0.019815432567485834,-0.010397938392195633
1970-01-01 00:00:12.005039999,8.044762912590462e-06,-0.001330319872345088,-0.04444138163711015,1,0,0,0,0,0,0.0151237764635432,0.08101019111299962,9.764735367170486,0.0001938329424956848,8.034342023007003e-05,0.0004693383297864545,52.3216003235516,4.87482665906428,-6.521300874383354,1.3686182094701576,-58.75993861711869,1008.6141359407998,-0.6323521546819822,-0.2568663640094811,-0.05476663783796877,-0.015202711530182515,-0.005927774782191183,-0.02018889102789676,-0.010126298818971499
1970-01-01 00:00:12.255039999,0.0034274192455614285,0.0016693501240435784,-0.04446224919919688,1,0,0,0,0,0,0.016899068194890208,0.08447180903277657,9.765319399991812,0.0001425275512781923,-9.782702750654435e-05,8.536041545105014e-05,52.32160040160374,4.87482628540715,-6.538027443445826,1.3435510082051016,-58.789788987935026,1008.6142386811389,-0.6324819059330979,-0.2571203348944332,-0.054797561913299736,-0.015260465892610563,-0.005948487914304496,-0.0199545354202499,-0.010249256280872495
1970-01-01 00:00:12.505039999,-0.0016936318591937137,0.0007694725891237471,-0.043356295500494295,1,0,0,0,0,0,0.012448491349349777,0.08289354111686226,9.766402953876796,-0.0001090162222044396,-0.00019289448958470328,4.106594246699572e-05,52.32160013874717,4.874827126876143,-6.53526188593356,1.258805821498664,-58.71226739831369,1008.6143274283617,-0.6323278793118264,-0.25670301251631816,-0.05471259624551847,-0.014823327930140113,-0.005915952937405276,-0.0193614711673172,-0.010138513601308298
1970-01-01 00:00:12.755039999,-0.0017998668167567018,-0.004613171478175976,-0.044455847991426004,1,0,0,0,0,0,0.014846452456196143,0.07817286810672205,9.764497388131842,3.6003620891752014e-05,-0.00018475515691942972,0.00012930846153183764,52.321600455478155,4.874826227020014,-6.534585379063299,1.2683289809597098,-58.74840131228672,1008.614427892828,-0.6323564242741143,-0.2569118181153087,-0.054851960649032507,-0.014770305591142986,-0.005892796294798415,-0.019719411479940004,-0.010172631553875692
1970-01-01 00:00:13.005039999,-0.00040976704428608625,-0.004381209444464495,-0.04460644471575356,1,0,0,0,0,0,0.015130264535138554,0.0808189354206963,9.764882876050738,0.00039157886532214213,-2.581970949587997e-05,0.00022868842107590453,52.32160034994279,4.874826468798534,-6.572764621021139,1.3733072505725417,-58.69229534458734,1008.6145474341581,-0.6319057375623438,-0.25654387008101665,-0.054988956145734735,-0.014876243608470674,-0.005868742677295453,-0.01995322628008875,-0.010488200116072027
1970-01-01 00:00:13.255039999,-0.0024179331490555866,0.0015494888386079456,-0.04421965359358888,1,0,0,0,0,0,0.012200896675024128,0.08688477112608868,9.765906279325147,0.0003925304934117905,0.00027890030672041307,0.0005488693363957058,52.321599929010766,4.874827698044539,-6.57566315255406,1.4583010143909414,-58.59603684854051,1008.6146698389379,-0.6314748786634886,-0.25586108969295757,-0.05490152982693381,-0.01504586445196733,-0.005931022496313934,-0.019891030297153556,-0.010441636941214616
1970-01-01 00:00:13.505039999,0.0009520462309719396,-0.0014530252621004095,-0.045917745536234275,1,0,0,0,0,0,0.016168022036389382,0.08231776733333769,9.763906552523416,0.0003289370295205674,-6.722196211988369e-06,-3.215166453939235e-05,52.321601115854556,4.87482439925949,-6.546278154594048,1.4000692003503064,-58.638377926071236,1008.614791420953,-0.631859397354186,-0.25603403413970177,-0.05510025783895256,-0.015135405132703533,-0.005905836226348197,-0.020003369034926416,-0.010353929347041182
1970-01-01 00:00:13.755039999,0.00165093304592087,-0.003645078511706727,-0.04624714004498604,1,0,0,0,0,0,0.01544202780039228,0.07919623683661153,9.763448601886765,-8.114892883497018e-05,-0.00026392545058338053,-0.0005040748463685412,52.321599114237436,4.874829867730696,-6.56788217963024,1.374821727734175,-58.63308051070133,1008.6149173046663,-0.6313651428806262,-0.25622709650670344,-0.054793455732866626,-0.014851153853614771,-0.005892375017165841,-0.01970797657059208,-0.010241329837763215
